GeneID	TISSUE_001	TISSUE_002	TISSUE_003	TISSUE_004	TISSUE_005	TISSUE_006	TISSUE_007	TISSUE_008	TISSUE_009	TISSUE_010	TISSUE_011	TISSUE_012	TISSUE_013	TISSUE_014	TISSUE_015	TISSUE_016	TISSUE_017	TISSUE_018	TISSUE_019	TISSUE_020	TISSUE_021	TISSUE_022	TISSUE_023	TISSUE_024	TISSUE_025	TISSUE_026	TISSUE_027	TISSUE_028	TISSUE_029	TISSUE_030	TISSUE_031	TISSUE_032	TISSUE_033	TISSUE_034	TISSUE_035	TISSUE_036	TISSUE_037	TISSUE_038	TISSUE_039	TISSUE_040	TISSUE_041	TISSUE_042	TISSUE_043	TISSUE_044	TISSUE_045	TISSUE_046	TISSUE_047	TISSUE_048	TISSUE_049	TISSUE_050	TISSUE_051	TISSUE_052	TISSUE_053	TISSUE_054	TISSUE_055	TISSUE_056	TISSUE_057	TISSUE_058	TISSUE_059	TISSUE_060	TISSUE_061	TISSUE_062	TISSUE_063	TISSUE_064	TISSUE_065	TISSUE_066	TISSUE_067	TISSUE_068	TISSUE_069	TISSUE_070	TISSUE_071	TISSUE_072	TISSUE_073	TISSUE_074	TISSUE_075	TISSUE_076	TISSUE_077	TISSUE_078	TISSUE_079	TISSUE_080	TISSUE_081	TISSUE_082	TISSUE_083	TISSUE_084	TISSUE_085	TISSUE_086	TISSUE_087	TISSUE_088	TISSUE_089	TISSUE_090	TISSUE_091	TISSUE_092	TISSUE_093	TISSUE_094	TISSUE_095	TISSUE_096	TISSUE_097	TISSUE_098	TISSUE_099	TISSUE_100
100002380	2.325	2.845	3.399	3.976	4.561	5.143	5.709	6.245	6.740	7.184	7.567	7.882	8.123	8.285	8.366	8.366	8.288	8.134	7.910	7.623	7.282	6.896	6.475	6.031	5.575	5.118	4.672	4.246	3.849	3.491	3.178	2.916	2.708	2.557	2.463	2.425	2.440	2.504	2.613	2.758	2.932	3.129	3.339	3.553	3.765	3.965	4.148	4.306	4.435	4.531	4.593	4.618	4.608	4.564	4.490	4.390	4.270	4.136	3.996	3.857	3.726	3.611	3.519	3.457	3.431	3.444	3.501	3.602	3.749	3.941	4.174	4.445	4.748	5.075	5.420	5.773	6.125	6.466	6.785	7.073	7.320	7.519	7.661	7.740	7.752	7.692	7.561	7.357	7.085	6.747	6.349	5.900	5.408	4.884	4.339	3.786	3.236	2.702	2.197	1.732
100002381	2.361	2.884	3.440	4.017	4.603	5.184	5.748	6.281	6.773	7.213	7.591	7.901	8.136	8.292	8.367	8.362	8.278	8.118	7.890	7.599	7.254	6.865	6.443	5.998	5.542	5.085	4.640	4.216	3.823	3.468	3.159	2.901	2.697	2.551	2.461	2.427	2.446	2.514	2.625	2.772	2.949	3.146	3.357	3.571	3.782	3.981	4.161	4.317	4.443	4.537	4.595	4.617	4.604	4.557	4.481	4.379	4.258	4.123	3.983	3.843	3.713	3.600	3.511	3.451	3.427	3.444	3.504	3.609	3.760	3.955	4.192	4.465	4.771	5.100	5.446	5.800	6.152	6.491	6.809	7.094	7.339	7.534	7.671	7.746	7.752	7.687	7.550	7.342	7.064	6.721	6.320	5.867	5.372	4.846	4.300	3.746	3.197	2.664	2.162	1.700
100002382	2.397	2.922	3.481	4.059	4.645	5.225	5.787	6.318	6.806	7.242	7.615	7.919	8.149	8.299	8.368	8.357	8.267	8.103	7.869	7.574	7.226	6.835	6.410	5.964	5.508	5.053	4.609	4.187	3.797	3.446	3.140	2.886	2.687	2.545	2.459	2.430	2.453	2.524	2.638	2.787	2.966	3.164	3.375	3.589	3.798	3.996	4.174	4.328	4.452	4.542	4.597	4.616	4.600	4.551	4.472	4.368	4.245	4.110	3.969	3.830	3.701	3.589	3.502	3.445	3.424	3.444	3.508	3.617	3.771	3.970	4.210	4.486	4.794	5.125	5.473	5.827	6.178	6.517	6.832	7.116	7.357	7.548	7.681	7.751	7.752	7.682	7.540	7.326	7.043	6.695	6.290	5.833	5.336	4.808	4.260	3.706	3.157	2.627	2.127	1.669
100002383	2.433	2.961	3.521	4.101	4.687	5.266	5.826	6.354	6.839	7.270	7.639	7.937	8.161	8.305	8.369	8.352	8.256	8.087	7.849	7.549	7.198	6.804	6.378	5.931	5.475	5.020	4.578	4.159	3.771	3.423	3.122	2.872	2.677	2.539	2.458	2.432	2.459	2.534	2.650	2.802	2.982	3.182	3.393	3.606	3.815	4.011	4.187	4.338	4.459	4.547	4.599	4.615	4.596	4.544	4.463	4.357	4.233	4.097	3.956	3.817	3.689	3.579	3.493	3.439	3.422	3.445	3.512	3.625	3.783	3.985	4.228	4.507	4.817	5.151	5.499	5.854	6.205	6.542	6.856	7.137	7.375	7.562	7.691	7.755	7.751	7.676	7.528	7.309	7.021	6.669	6.259	5.800	5.299	4.769	4.221	3.666	3.118	2.589	2.092	1.637
100002384	2.469	3.000	3.562	4.143	4.728	5.307	5.865	6.390	6.871	7.298	7.662	7.955	8.173	8.311	8.369	8.346	8.245	8.070	7.828	7.524	7.170	6.773	6.345	5.898	5.442	4.988	4.547	4.130	3.746	3.401	3.104	2.858	2.668	2.534	2.457	2.436	2.466	2.544	2.663	2.818	2.999	3.199	3.411	3.624	3.832	4.026	4.200	4.349	4.467	4.552	4.601	4.614	4.592	4.537	4.454	4.346	4.220	4.083	3.942	3.804	3.677	3.568	3.485	3.434	3.419	3.446	3.516	3.633	3.794	4.000	4.246	4.528	4.841	5.176	5.526	5.881	6.231	6.568	6.880	7.157	7.392	7.575	7.700	7.760	7.751	7.670	7.517	7.292	6.999	6.643	6.229	5.766	5.263	4.731	4.181	3.627	3.079	2.552	2.057	1.606
100002385	2.506	3.040	3.603	4.185	4.770	5.347	5.903	6.425	6.903	7.325	7.684	7.972	8.184	8.317	8.369	8.340	8.233	8.054	7.806	7.499	7.141	6.742	6.313	5.864	5.408	4.955	4.517	4.102	3.720	3.379	3.086	2.844	2.658	2.529	2.457	2.439	2.473	2.554	2.677	2.833	3.016	3.217	3.429	3.641	3.848	4.041	4.213	4.359	4.474	4.556	4.602	4.612	4.587	4.530	4.444	4.335	4.208	4.070	3.928	3.791	3.665	3.558	3.477	3.428	3.417	3.447	3.521	3.641	3.806	4.015	4.265	4.550	4.864	5.201	5.552	5.907	6.258	6.593	6.903	7.178	7.409	7.589	7.709	7.764	7.749	7.663	7.505	7.275	6.977	6.616	6.198	5.731	5.226	4.692	4.142	3.587	3.041	2.515	2.023	1.576
100002386	2.543	3.079	3.644	4.226	4.812	5.388	5.941	6.461	6.934	7.353	7.706	7.989	8.195	8.322	8.368	8.333	8.221	8.036	7.785	7.474	7.112	6.711	6.280	5.831	5.375	4.923	4.486	4.074	3.695	3.358	3.068	2.831	2.649	2.524	2.456	2.443	2.481	2.565	2.690	2.848	3.033	3.235	3.446	3.659	3.864	4.055	4.226	4.369	4.482	4.560	4.603	4.610	4.582	4.523	4.435	4.323	4.195	4.057	3.915	3.778	3.653	3.548	3.469	3.423	3.415	3.448	3.526	3.650	3.818	4.031	4.284	4.571	4.888	5.227	5.579	5.934	6.284	6.618	6.926	7.198	7.426	7.602	7.717	7.767	7.748	7.656	7.493	7.258	6.955	6.589	6.167	5.697	5.189	4.653	4.102	3.547	3.002	2.478	1.989	1.545
100002387	2.580	3.119	3.686	4.268	4.853	5.428	5.980	6.496	6.966	7.379	7.728	8.005	8.206	8.327	8.367	8.326	8.209	8.019	7.763	7.448	7.083	6.680	6.247	5.798	5.342	4.891	4.456	4.046	3.670	3.337	3.051	2.818	2.641	2.520	2.456	2.447	2.488	2.576	2.703	2.864	3.050	3.253	3.464	3.676	3.881	4.070	4.238	4.379	4.489	4.564	4.604	4.608	4.577	4.515	4.425	4.312	4.182	4.043	3.901	3.765	3.641	3.538	3.461	3.418	3.413	3.450	3.531	3.658	3.831	4.047	4.303	4.593	4.912	5.253	5.605	5.961	6.310	6.643	6.949	7.219	7.443	7.614	7.725	7.770	7.746	7.649	7.480	7.240	6.932	6.561	6.135	5.662	5.151	4.614	4.062	3.508	2.963	2.442	1.955	1.515
100002388	2.617	3.158	3.727	4.310	4.895	5.468	6.018	6.531	6.997	7.406	7.750	8.021	8.216	8.331	8.365	8.319	8.196	8.001	7.740	7.422	7.054	6.648	6.215	5.764	5.309	4.859	4.426	4.018	3.646	3.316	3.034	2.805	2.632	2.516	2.457	2.451	2.496	2.587	2.717	2.880	3.067	3.270	3.482	3.693	3.897	4.084	4.250	4.388	4.495	4.568	4.605	4.605	4.572	4.507	4.415	4.300	4.169	4.030	3.888	3.752	3.630	3.528	3.454	3.413	3.411	3.452	3.537	3.668	3.844	4.063	4.322	4.615	4.937	5.278	5.632	5.988	6.337	6.668	6.972	7.239	7.460	7.627	7.733	7.773	7.743	7.641	7.467	7.221	6.909	6.534	6.104	5.627	5.114	4.575	4.022	3.468	2.925	2.405	1.922	1.485
100002389	2.655	3.198	3.768	4.352	4.936	5.508	6.055	6.565	7.028	7.432	7.771	8.037	8.226	8.335	8.363	8.311	8.183	7.983	7.718	7.395	7.025	6.617	6.182	5.731	5.276	4.827	4.396	3.991	3.622	3.295	3.018	2.793	2.625	2.513	2.457	2.456	2.504	2.598	2.731	2.895	3.084	3.288	3.500	3.711	3.913	4.098	4.262	4.398	4.502	4.571	4.605	4.603	4.567	4.499	4.405	4.288	4.157	4.016	3.874	3.739	3.618	3.518	3.447	3.409	3.410	3.454	3.543	3.677	3.857	4.080	4.342	4.638	4.961	5.304	5.659	6.015	6.363	6.693	6.994	7.258	7.476	7.639	7.740	7.775	7.740	7.633	7.453	7.202	6.885	6.506	6.072	5.592	5.076	4.536	3.982	3.428	2.886	2.369	1.888	1.455
100002390	2.692	3.238	3.810	4.394	4.978	5.548	6.093	6.600	7.058	7.458	7.791	8.052	8.235	8.338	8.360	8.303	8.169	7.965	7.695	7.369	6.996	6.585	6.149	5.698	5.243	4.795	4.366	3.964	3.598	3.275	3.001	2.781	2.617	2.509	2.458	2.460	2.513	2.610	2.745	2.911	3.101	3.306	3.518	3.728	3.928	4.112	4.274	4.407	4.508	4.574	4.605	4.600	4.561	4.491	4.394	4.276	4.143	4.003	3.861	3.727	3.607	3.509	3.440	3.405	3.409	3.456	3.549	3.687	3.870	4.097	4.362	4.660	4.986	5.330	5.686	6.042	6.389	6.717	7.017	7.278	7.492	7.650	7.747	7.778	7.737	7.624	7.439	7.183	6.861	6.477	6.040	5.557	5.039	4.497	3.942	3.389	2.848	2.333	1.855	1.426
100002391	2.730	3.278	3.851	4.436	5.019	5.588	6.130	6.634	7.088	7.483	7.812	8.067	8.244	8.341	8.357	8.294	8.156	7.946	7.672	7.342	6.966	6.554	6.116	5.664	5.210	4.764	4.336	3.937	3.574	3.255	2.986	2.770	2.610	2.507	2.459	2.466	2.521	2.621	2.759	2.927	3.118	3.324	3.535	3.745	3.944	4.126	4.285	4.416	4.514	4.577	4.605	4.597	4.555	4.483	4.384	4.264	4.130	3.989	3.848	3.714	3.595	3.499	3.433	3.401	3.408	3.459	3.555	3.697	3.884	4.114	4.382	4.683	5.010	5.357	5.713	6.069	6.415	6.742	7.039	7.297	7.507	7.662	7.754	7.779	7.733	7.615	7.425	7.164	6.837	6.449	6.007	5.521	5.001	4.457	3.903	3.349	2.810	2.297	1.822	1.397
100002392	2.768	3.319	3.893	4.478	5.060	5.628	6.167	6.668	7.118	7.508	7.831	8.081	8.252	8.344	8.354	8.285	8.141	7.927	7.649	7.315	6.936	6.522	6.083	5.631	5.177	4.732	4.307	3.910	3.551	3.235	2.970	2.758	2.603	2.504	2.461	2.471	2.530	2.633	2.773	2.944	3.136	3.342	3.553	3.761	3.959	4.140	4.296	4.424	4.519	4.580	4.604	4.593	4.549	4.474	4.373	4.252	4.117	3.975	3.834	3.701	3.584	3.490	3.426	3.397	3.408	3.462	3.562	3.708	3.898	4.131	4.402	4.706	5.035	5.383	5.740	6.096	6.441	6.767	7.061	7.316	7.523	7.673	7.761	7.780	7.729	7.606	7.410	7.144	6.812	6.420	5.974	5.485	4.963	4.418	3.863	3.310	2.772	2.261	1.790	1.368
100002393	2.806	3.359	3.934	4.519	5.101	5.667	6.204	6.701	7.147	7.533	7.851	8.095	8.260	8.346	8.350	8.276	8.127	7.907	7.625	7.288	6.906	6.490	6.050	5.598	5.145	4.701	4.278	3.884	3.528	3.216	2.955	2.747	2.596	2.502	2.463	2.477	2.539	2.645	2.788	2.960	3.153	3.359	3.571	3.778	3.975	4.153	4.307	4.432	4.525	4.582	4.604	4.590	4.542	4.465	4.362	4.240	4.104	3.962	3.821	3.689	3.573	3.481	3.419	3.393	3.408	3.465	3.569	3.718	3.912	4.148	4.423	4.729	5.060	5.409	5.767	6.123	6.467	6.791	7.083	7.335	7.538	7.684	7.766	7.781	7.725	7.596	7.395	7.124	6.787	6.390	5.941	5.449	4.925	4.378	3.823	3.270	2.734	2.225	1.757	1.340
100002394	2.845	3.400	3.976	4.561	5.142	5.706	6.241	6.734	7.176	7.557	7.870	8.108	8.268	8.347	8.346	8.266	8.111	7.887	7.601	7.261	6.876	6.458	6.017	5.565	5.112	4.670	4.249	3.858	3.505	3.197	2.940	2.737	2.590	2.500	2.465	2.483	2.549	2.657	2.802	2.976	3.170	3.377	3.588	3.795	3.990	4.166	4.318	4.441	4.530	4.584	4.603	4.586	4.536	4.456	4.352	4.228	4.091	3.948	3.807	3.676	3.562	3.472	3.413	3.390	3.408	3.469	3.576	3.729	3.927	4.166	4.443	4.752	5.086	5.436	5.794	6.149	6.493	6.815	7.105	7.354	7.553	7.694	7.772	7.782	7.720	7.586	7.379	7.103	6.761	6.361	5.908	5.413	4.886	4.339	3.783	3.231	2.696	2.190	1.725	1.312
100002395	2.884	3.440	4.018	4.603	5.183	5.746	6.277	6.767	7.205	7.581	7.889	8.121	8.275	8.348	8.341	8.256	8.096	7.867	7.577	7.233	6.846	6.426	5.984	5.532	5.080	4.639	4.220	3.832	3.482	3.178	2.925	2.726	2.584	2.498	2.467	2.489	2.558	2.670	2.817	2.993	3.188	3.395	3.606	3.811	4.005	4.179	4.329	4.448	4.535	4.586	4.602	4.582	4.529	4.447	4.340	4.215	4.077	3.934	3.794	3.664	3.552	3.464	3.407	3.387	3.408	3.473	3.584	3.740	3.942	4.184	4.464	4.776	5.111	5.462	5.821	6.176	6.519	6.839	7.127	7.372	7.567	7.704	7.777	7.782	7.715	7.575	7.363	7.082	6.736	6.331	5.875	5.377	4.848	4.299	3.743	3.192	2.658	2.155	1.693	1.284
100002396	2.922	3.481	4.059	4.645	5.224	5.785	6.314	6.800	7.234	7.605	7.907	8.134	8.282	8.349	8.336	8.245	8.080	7.847	7.552	7.205	6.816	6.394	5.951	5.498	5.047	4.608	4.191	3.806	3.460	3.160	2.911	2.716	2.578	2.497	2.470	2.495	2.568	2.683	2.832	3.009	3.205	3.413	3.623	3.828	4.020	4.192	4.339	4.456	4.540	4.588	4.600	4.577	4.522	4.438	4.329	4.202	4.064	3.921	3.781	3.652	3.541	3.455	3.401	3.384	3.409	3.477	3.592	3.752	3.957	4.203	4.486	4.799	5.136	5.489	5.848	6.203	6.545	6.863	7.148	7.390	7.581	7.714	7.782	7.782	7.709	7.564	7.347	7.061	6.710	6.300	5.841	5.340	4.809	4.259	3.703	3.153	2.621	2.120	1.662	1.257
100002397	2.961	3.522	4.101	4.687	5.265	5.823	6.350	6.833	7.262	7.628	7.925	8.146	8.288	8.350	8.331	8.234	8.064	7.826	7.527	7.177	6.785	6.362	5.918	5.465	5.015	4.577	4.163	3.780	3.438	3.142	2.897	2.707	2.573	2.496	2.473	2.502	2.578	2.695	2.847	3.026	3.223	3.431	3.640	3.844	4.035	4.205	4.349	4.464	4.544	4.589	4.598	4.573	4.515	4.428	4.318	4.190	4.050	3.907	3.768	3.640	3.530	3.447	3.396	3.382	3.410	3.482	3.600	3.764	3.972	4.221	4.507	4.823	5.162	5.516	5.875	6.230	6.570	6.887	7.169	7.408	7.595	7.723	7.787	7.781	7.703	7.553	7.330	7.039	6.683	6.270	5.807	5.303	4.770	4.220	3.663	3.113	2.583	2.085	1.630	1.230
100002398	3.001	3.563	4.143	4.728	5.305	5.862	6.385	6.865	7.289	7.651	7.942	8.157	8.294	8.350	8.325	8.223	8.048	7.805	7.502	7.149	6.754	6.329	5.885	5.432	4.983	4.547	4.135	3.755	3.416	3.124	2.883	2.698	2.568	2.495	2.477	2.509	2.588	2.708	2.862	3.042	3.240	3.448	3.658	3.860	4.049	4.217	4.359	4.471	4.548	4.590	4.597	4.568	4.508	4.419	4.306	4.177	4.037	3.894	3.755	3.628	3.520	3.439	3.390	3.380	3.411	3.487	3.608	3.776	3.988	4.240	4.529	4.847	5.188	5.542	5.902	6.256	6.596	6.910	7.190	7.425	7.609	7.732	7.791	7.780	7.697	7.541	7.313	7.017	6.657	6.239	5.773	5.266	4.732	4.180	3.623	3.074	2.546	2.051	1.599	1.203
100002399	3.040	3.604	4.185	4.770	5.346	5.900	6.421	6.896	7.317	7.673	7.959	8.169	8.299	8.349	8.319	8.211	8.031	7.784	7.477	7.121	6.723	6.297	5.852	5.399	4.951	4.517	4.107	3.730	3.395	3.106	2.870	2.689	2.564	2.495	2.480	2.516	2.599	2.722	2.878	3.059	3.258	3.466	3.675	3.876	4.064	4.230	4.369	4.478	4.552	4.591	4.594	4.563	4.500	4.409	4.295	4.164	4.023	3.880	3.742	3.616	3.510	3.431	3.385	3.378	3.412	3.492	3.617	3.788	4.004	4.259	4.551	4.871	5.213	5.569	5.929	6.283	6.621	6.934	7.211	7.443	7.622	7.741	7.795	7.778	7.690	7.529	7.296	6.994	6.630	6.208	5.738	5.229	4.693	4.140	3.583	3.036	2.509	2.016	1.569	1.177
100002400	3.079	3.645	4.227	4.811	5.386	5.939	6.456	6.928	7.344	7.695	7.976	8.180	8.304	8.348	8.312	8.199	8.014	7.762	7.452	7.092	6.693	6.264	5.819	5.366	4.919	4.486	4.079	3.706	3.374	3.089	2.857	2.680	2.559	2.495	2.484	2.524	2.610	2.735	2.893	3.076	3.275	3.484	3.692	3.892	4.078	4.242	4.379	4.484	4.556	4.592	4.592	4.558	4.492	4.399	4.283	4.151	4.010	3.866	3.729	3.604	3.500	3.423	3.380	3.376	3.414	3.497	3.626	3.801	4.020	4.279	4.573	4.895	5.239	5.596	5.956	6.310	6.647	6.957	7.231	7.460	7.635	7.749	7.798	7.777	7.683	7.516	7.278	6.971	6.602	6.177	5.703	5.192	4.654	4.100	3.543	2.997	2.472	1.982	1.538	1.151
100002401	3.119	3.686	4.268	4.853	5.427	5.977	6.491	6.959	7.370	7.717	7.992	8.190	8.309	8.347	8.305	8.187	7.996	7.740	7.426	7.063	6.661	6.232	5.785	5.333	4.887	4.456	4.052	3.681	3.353	3.073	2.844	2.672	2.555	2.495	2.488	2.532	2.621	2.748	2.908	3.093	3.293	3.501	3.709	3.908	4.092	4.253	4.388	4.491	4.559	4.592	4.589	4.552	4.484	4.389	4.271	4.138	3.996	3.853	3.716	3.592	3.490	3.416	3.376	3.374	3.416	3.503	3.636	3.814	4.036	4.298	4.595	4.920	5.266	5.623	5.983	6.336	6.672	6.980	7.251	7.476	7.647	7.757	7.801	7.774	7.675	7.503	7.259	6.948	6.574	6.145	5.668	5.155	4.615	4.060	3.504	2.958	2.435	1.948	1.508	1.125
100002402	3.159	3.727	4.310	4.894	5.467	6.014	6.526	6.990	7.397	7.738	8.007	8.200	8.313	8.345	8.298	8.174	7.978	7.718	7.400	7.034	6.630	6.199	5.752	5.301	4.855	4.427	4.024	3.657	3.332	3.056	2.832	2.664	2.552	2.495	2.493	2.540	2.632	2.762	2.924	3.110	3.311	3.519	3.726	3.924	4.106	4.265	4.397	4.497	4.562	4.592	4.586	4.547	4.476	4.378	4.259	4.125	3.983	3.839	3.703	3.581	3.480	3.409	3.371	3.373	3.418	3.509	3.645	3.827	4.053	4.318	4.617	4.945	5.292	5.650	6.011	6.363	6.697	7.003	7.271	7.493	7.660	7.765	7.804	7.772	7.667	7.489	7.241	6.925	6.546	6.113	5.633	5.117	4.575	4.020	3.464	2.919	2.399	1.915	1.478	1.100
100002403	3.199	3.769	4.352	4.936	5.507	6.052	6.560	7.020	7.423	7.759	8.023	8.209	8.316	8.343	8.290	8.161	7.960	7.695	7.374	7.005	6.599	6.167	5.719	5.268	4.824	4.397	3.997	3.633	3.312	3.040	2.820	2.656	2.548	2.496	2.498	2.548	2.643	2.776	2.940	3.127	3.328	3.536	3.743	3.939	4.119	4.277	4.406	4.503	4.565	4.592	4.583	4.541	4.468	4.368	4.247	4.112	3.969	3.826	3.690	3.569	3.471	3.401	3.367	3.372	3.421	3.515	3.655	3.841	4.070	4.338	4.640	4.969	5.318	5.677	6.038	6.389	6.722	7.026	7.291	7.509	7.672	7.772	7.806	7.769	7.658	7.476	7.222	6.901	6.518	6.081	5.598	5.079	4.536	3.980	3.424	2.881	2.363	1.881	1.449	1.075
100002404	3.239	3.810	4.394	4.977	5.546	6.090	6.595	7.051	7.448	7.779	8.038	8.219	8.320	8.340	8.281	8.147	7.942	7.672	7.347	6.976	6.568	6.134	5.686	5.235	4.792	4.368	3.971	3.610	3.292	3.024	2.809	2.649	2.545	2.498	2.503	2.557	2.655	2.790	2.956	3.144	3.346	3.554	3.759	3.955	4.133	4.288	4.414	4.508	4.568	4.592	4.580	4.535	4.459	4.357	4.235	4.099	3.955	3.812	3.677	3.558	3.461	3.395	3.363	3.371	3.424	3.521	3.665	3.855	4.087	4.358	4.663	4.994	5.344	5.704	6.065	6.416	6.747	7.048	7.311	7.525	7.683	7.779	7.808	7.765	7.650	7.461	7.202	6.877	6.489	6.048	5.562	5.041	4.496	3.940	3.385	2.842	2.326	1.848	1.420	1.050
100002405	3.279	3.852	4.436	5.018	5.586	6.127	6.628	7.081	7.474	7.799	8.052	8.227	8.322	8.337	8.273	8.133	7.923	7.649	7.321	6.946	6.536	6.101	5.653	5.203	4.761	4.338	3.944	3.587	3.273	3.008	2.797	2.642	2.543	2.499	2.508	2.565	2.666	2.804	2.972	3.161	3.363	3.571	3.776	3.970	4.146	4.299	4.423	4.514	4.570	4.591	4.576	4.528	4.450	4.346	4.223	4.085	3.941	3.799	3.664	3.547	3.452	3.388	3.359	3.371	3.427	3.528	3.676	3.869	4.105	4.379	4.686	5.019	5.371	5.732	6.092	6.442	6.772	7.071	7.330	7.541	7.695	7.786	7.809	7.761	7.640	7.447	7.183	6.852	6.460	6.016	5.526	5.003	4.457	3.900	3.345	2.804	2.290	1.815	1.391	1.026
100002406	3.319	3.893	4.478	5.059	5.626	6.164	6.662	7.110	7.498	7.819	8.066	8.235	8.325	8.333	8.264	8.119	7.904	7.626	7.294	6.916	6.504	6.069	5.620	5.170	4.730	4.309	3.918	3.564	3.254	2.993	2.786	2.635	2.541	2.501	2.513	2.574	2.678	2.818	2.988	3.178	3.381	3.589	3.792	3.985	4.159	4.310	4.431	4.519	4.572	4.590	4.572	4.522	4.441	4.335	4.210	4.072	3.928	3.785	3.652	3.536	3.443	3.381	3.356	3.371	3.430	3.535	3.687	3.883	4.122	4.400	4.709	5.045	5.398	5.759	6.119	6.468	6.796	7.093	7.349	7.556	7.706	7.792	7.810	7.757	7.631	7.432	7.162	6.827	6.431	5.983	5.490	4.965	4.417	3.860	3.305	2.766	2.255	1.783	1.362	1.002
100002407	3.360	3.935	4.519	5.100	5.665	6.201	6.696	7.139	7.523	7.838	8.080	8.243	8.327	8.330	8.254	8.104	7.884	7.602	7.267	6.887	6.473	6.036	5.587	5.138	4.699	4.281	3.892	3.541	3.235	2.978	2.776	2.629	2.539	2.503	2.519	2.584	2.690	2.833	3.004	3.195	3.399	3.606	3.809	4.000	4.172	4.320	4.439	4.524	4.574	4.589	4.568	4.515	4.432	4.324	4.198	4.058	3.914	3.772	3.639	3.525	3.434	3.375	3.353	3.371	3.434	3.543	3.698	3.898	4.140	4.421	4.733	5.070	5.424	5.786	6.146	6.495	6.821	7.115	7.368	7.571	7.716	7.798	7.811	7.752	7.621	7.416	7.142	6.802	6.402	5.949	5.454	4.926	4.378	3.820	3.266	2.728	2.219	1.751	1.334	0.978
100002408	3.400	3.976	4.561	5.141	5.704	6.237	6.729	7.168	7.547	7.857	8.093	8.251	8.328	8.325	8.244	8.089	7.864	7.578	7.239	6.857	6.441	6.003	5.554	5.106	4.668	4.252	3.866	3.518	3.216	2.964	2.766	2.623	2.537	2.505	2.526	2.593	2.703	2.847	3.020	3.212	3.416	3.623	3.825	4.015	4.185	4.331	4.446	4.529	4.576	4.587	4.564	4.508	4.423	4.313	4.185	4.045	3.900	3.758	3.627	3.514	3.426	3.369	3.350	3.371	3.438	3.550	3.709	3.913	4.159	4.442	4.757	5.096	5.451	5.814	6.173	6.521	6.845	7.137	7.387	7.586	7.727	7.803	7.811	7.747	7.610	7.401	7.121	6.776	6.372	5.916	5.418	4.888	4.338	3.780	3.226	2.690	2.184	1.718	1.306	0.955
100002409	3.441	4.018	4.603	5.182	5.743	6.273	6.761	7.197	7.571	7.876	8.106	8.258	8.329	8.320	8.234	8.073	7.844	7.554	7.212	6.826	6.409	5.970	5.521	5.073	4.638	4.223	3.840	3.496	3.198	2.950	2.756	2.618	2.535	2.508	2.532	2.603	2.715	2.862	3.036	3.230	3.434	3.640	3.841	4.029	4.198	4.341	4.454	4.533	4.577	4.586	4.560	4.501	4.413	4.302	4.172	4.031	3.886	3.745	3.615	3.503	3.417	3.363	3.347	3.372	3.442	3.558	3.721	3.928	4.177	4.463	4.780	5.121	5.478	5.841	6.201	6.547	6.869	7.158	7.405	7.600	7.737	7.809	7.811	7.742	7.599	7.384	7.100	6.750	6.341	5.882	5.381	4.849	4.298	3.740	3.187	2.653	2.148	1.687	1.278	0.932
100002410	3.482	4.060	4.645	5.223	5.782	6.309	6.794	7.225	7.594	7.894	8.118	8.264	8.330	8.315	8.223	8.057	7.824	7.530	7.184	6.796	6.377	5.937	5.488	5.041	4.607	4.195	3.815	3.474	3.180	2.936	2.746	2.612	2.534	2.511	2.539	2.613	2.728	2.877	3.053	3.247	3.451	3.657	3.857	4.044	4.210	4.351	4.461	4.537	4.578	4.584	4.555	4.493	4.404	4.290	4.159	4.018	3.873	3.732	3.603	3.493	3.409	3.358	3.344	3.373	3.447	3.567	3.733	3.944	4.196	4.485	4.804	5.147	5.505	5.868	6.228	6.573	6.893	7.180	7.423	7.614	7.746	7.813	7.811	7.736	7.588	7.368	7.078	6.724	6.311	5.848	5.344	4.811	4.258	3.700	3.148	2.615	2.114	1.655	1.251	0.910
100002411	3.522	4.102	4.686	5.264	5.821	6.345	6.826	7.253	7.617	7.911	8.130	8.270	8.330	8.310	8.212	8.041	7.803	7.505	7.156	6.766	6.345	5.904	5.456	5.009	4.577	4.167	3.790	3.453	3.162	2.922	2.737	2.607	2.534	2.514	2.545	2.623	2.741	2.892	3.069	3.264	3.469	3.674	3.873	4.058	4.222	4.360	4.468	4.541	4.579	4.582	4.550	4.486	4.394	4.279	4.147	4.004	3.859	3.719	3.590	3.482	3.401	3.352	3.342	3.374	3.452	3.575	3.745	3.960	4.215	4.507	4.829	5.173	5.532	5.896	6.255	6.598	6.917	7.201	7.441	7.628	7.756	7.818	7.810	7.730	7.576	7.351	7.056	6.697	6.280	5.814	5.307	4.772	4.218	3.660	3.109	2.578	2.079	1.624	1.224	0.888
